#,Title,JPja,USen
44,"""0115""","厄災ガノンに挑んだリンク達を 待ち受けていたのは
最悪の結末だった… 神獣やガーディアンをガノンに
奪われ 城の民 四人の英傑 ハイラル王が命を落とす
号泣するゼルダの背を 激しい雨が打ち続けていた…","Four of the Champions, King Rhoam, and
everyone inside the castle lose their lives when
Ganon takes control of the Divine Beasts and
the Guardians. Link suffers an unfortunate fate
fighting Calamity Ganon alongside Zelda."
45,"""0116""","追いすがるガーディアンの群れからゼルダを護り
戦い続けたリンクは致命傷を負い 崩れ落ちる
その彼に襲いかかるガーディアンに立ちはだかった
ゼルダは 遂に封印の力を覚醒させるのだった…","Link continues to fight, protecting Zelda from 
a pack of pursuing Guardians, but collapses
in exhaustion, terribly wounded.
As the Guardians close in, Zelda stands against
them and finally unleashes her sealing power."
46,"""0117""","ゼルダはマスターソードと共に デクの樹の元へ赴く
巨木に剣を預け いつか訪れるであろうリンクへの
言伝を託そうとするゼルダ…だが それは己の口から
伝えよと諭すデクの樹に 笑顔を浮かべ頷くのだった","Zelda entrusts the Master Sword to the
Deku Tree. When she attempts to relay a
message to Link, the Deku Tree suggests
that she simply tell him herself upon his return."
47,"""0118""","神獣 ヴァ・メドーを繰る英傑を選び出すため
リト族の戦士リーバルのもとを尋ねたゼルダ
そこで目にしたのは 普段の彼からは想像の付かない
姿と それに裏打ちされた圧倒的な弓術だった","Zelda tracks down Rito warrior Revali and enlists
him to pilot the Divine Beast Vah Medoh.
During their encounter, she witnesses an
impressive display of his archery skills,
as well as the hidden side of his personality
that makes it all possible."
48,"""0119""","神獣 ヴァ・ルーダニアを繰る英傑を選び出すため
ゴロン族の猛者ダルケルのもとを尋ねたゼルダ
勇猛果敢に次々と魔物を追い払う彼には
その姿からは想像のつかない 意外な弱点があった","Zelda enlists Daruk, the mightiest Goron,
to pilot the Divine Beast Vah Rudania.
Although he fearlessly fights off hordes
of monsters with great courage, he has
an unexpected weakness."
49,"""0120""","神獣ヴァ・ルッタを繰る英傑を選び出すため
ゾーラ族の王女ミファーのもとを尋ねたゼルダ
そこには 滝登りの練習を通じて ゾーラ王家の
使命を弟に託す姉の姿があった","Zelda visits the Zora princess, Mipha,
and enlists her to pilot the Divine Beast
Vah Ruta. While teaching her brother Sidon
to swim up waterfalls, Mipha entrusts him with
the duty of the Zora royal family, displaying
her dedication as both princess and sister."
50,"""0121""","神獣 ヴァ・ナボリスを繰る英傑を選び出すため
ゲルド族の長ウルボザのもとを尋ねたゼルダ
儀式を済ませ 夜の砂漠を彼女と共に歩いた時
ゼルダは初めてウルボザの自分に対する想いを知る","Zelda entreats Urbosa, the Gerudo chief, to pilot
the Divine Beast Vah Naboris. After Urbosa
formally accepts, the two companions take a
nighttime stroll in the desert, and Urbosa
shares cherished memories from their
shared past."
51,"""0122""","ハイラル城に集い 王から英傑に任ぜられた
リンクたち… 式を終え 城内の庭で歓談に興じる中
ミファーの願いにより シーカーストーンの
ウツシエで皆の姿を撮る事になった","Link, Mipha, Daruk, Revali, and Urbosa are
called to Hyrule Castle and formally appointed
as Champions by the king. After the ceremony,
they congregate at the castle's garden where
Mipha asks Zelda for a favor...to use the
Sheikah Slate's Camera for a special picture."
52,"""0200""",思い出した記憶 その,Recovered Memory #
53,"""0201""",メインチャレンジクリア,Main Quests Cleared:
54,"""0202""",ほこらチャレンジクリア,Shrine Quests Cleared:
55,"""0203""",ミニチャレンジクリア,Side Quests Cleared:
56,"""0204""",Ex 思い出した記憶 その,EX Recovered Memory #
57,"""0205""",バイクジャンプ,Zero Jump
58,"""0206""",前重心,Lean Forward
59,"""0207""",ターン,Turn
60,"""0208""",ウィリー／後重心,Wheelie
61,"""0209""",加速,Accelerate
62,"""0210""",ブレーキ／おりる,Brake / Dismount
63,"""0211""",マスターバイク零式 操作,Master Cycle Zero Controls
64,"""0212""",なだめる,Soothe
65,"""0213""",前へ,Move Forward
66,"""0214""",方向を変える,Change Direction
67,"""0215""",ブレーキ,Whoa...
68,"""0216""",Go！,Dash
69,"""0217""",おりる,Dismount
70,"""0218""",騎乗操作,Riding Controls
71,Pa_CategoryS_00-T_CatName_00,武器,Weapons
72,Pa_CategoryS_01-T_CatName_00,弓矢,Bows and Arrows
73,Pa_CategoryS_02-T_CatName_00,盾,Shields
74,Pa_CategoryS_03-T_CatName_00,防具,Armor
75,Pa_CategoryS_04-T_CatName_00,素材,Materials
76,Pa_CategoryS_05-T_CatName_00,料理,Food
77,Pa_CategoryS_06-T_CatName_00,大事な物,Key Items
78,Pa_Quest_00-Pa_Category_00-Pa_Page_00-Pa_Btn_00-T_Hatena_00,???,???
79,Pa_Quest_00-Pa_Category_00-Pa_Page_00-Pa_Btn_01-T_Hatena_00,???,???
80,Pa_Quest_00-Pa_Category_00-Pa_Page_00-Pa_Btn_02-T_Hatena_00,???,???
81,Pa_Quest_00-Pa_Category_00-Pa_Page_00-Pa_Btn_03-T_Hatena_00,???,???
82,Pa_Quest_00-Pa_Category_00-Pa_Page_00-Pa_Btn_04-T_Hatena_00,???,???
83,Pa_Quest_00-Pa_ChallengeCategory_00-T_CatName_00,メインチャレンジ,Main Quest
84,Pa_Quest_00-Pa_ChallengeCategory_01-T_CatName_00,ほこらチャレンジ,Shrine Quests
85,Pa_Quest_00-Pa_ChallengeCategory_02-T_CatName_00,ミニチャレンジ,Side Quests
86,Pa_Quest_00-Pa_ChallengeCategory_03-T_CatName_00,思い出した記憶,Memories
87,Pa_Quest_00-T_Clear_00,Complete,Complete
88,Pa_Save_00-Pa_AllTips_00-T_A_00,アクション,Action
89,Pa_Save_00-Pa_AllTips_00-T_A_02,ダッシュ,Dash
90,Pa_Save_00-Pa_AllTips_00-T_B_00,しまう,Put Away
91,Pa_Save_00-Pa_AllTips_00-T_B_02,おりる,Dismount
92,Pa_Save_00-Pa_AllTips_00-T_ControlTitle_00,基本操作,Basic Controls
93,Pa_Save_00-Pa_AllTips_00-T_ControlTitle_02,スナザラシ操作,Sand-Seal Controls
94,Pa_Save_00-Pa_AllTips_00-T_Lstick_00,移動する,Move
95,Pa_Save_00-Pa_AllTips_00-T_Lstick_01,[押し込み]しゃがむ,[Press] Crouch
96,Pa_Save_00-Pa_AllTips_00-T_Lstick_04,方向を変える,Change Direction
97,Pa_Save_00-Pa_AllTips_00-T_Lstick_05,減速する,Slow Down
98,Pa_Save_00-Pa_AllTips_00-T_R_00,武器を投げる,Throw Weapon
99,Pa_Save_00-Pa_AllTips_00-T_R_02,アイテムを使う,Use Rune
100,Pa_Save_00-Pa_AllTips_00-T_Rstick_00,カメラ操作,Camera Controls
101,Pa_Save_00-Pa_AllTips_00-T_Rstick_01,[押し込み]望遠鏡,[Press] Scope
102,Pa_Save_00-Pa_AllTips_00-T_X_00,ジャンプ,Jump
103,Pa_Save_00-Pa_AllTips_00-T_X_01,ジャンプ,Jump
104,Pa_Save_00-Pa_AllTips_00-T_Y_00,攻撃,Attack
105,Pa_Save_00-Pa_AllTips_00-T_ZL_00,注目する,Focus
106,Pa_Save_00-Pa_AllTips_00-T_ZL_01,注目/カメラリセット,Reset Camera
107,Pa_Save_00-Pa_AllTips_00-T_ZL_02,注目/カメラリセット,Reset Camera
108,Pa_Save_00-Pa_AllTips_00-T_ZR_00,弓矢をはなつ,Use Bow & Arrows
109,Pa_Save_00-Pa_Btn_00-T_Btn_00,セーブする,Save
110,Pa_Save_00-Pa_Btn_01-T_Btn_00,ロードする,Load
111,Pa_Save_00-Pa_Btn_02-T_Btn_00,オプション,Options
112,Pa_Save_00-Pa_Btn_03-T_Btn_00,特殊アクション,Ability Controls
113,Pa_Save_00-Pa_Btn_03-T_New_00,New,New
114,Pa_Save_00-Pa_Btn_04-T_Btn_00,追加コンテンツ,DLC
115,Pa_Save_00-Pa_Btn_05-T_Btn_00,タイトルへ,Return to Title Screen
