#,Title,JPja,USen
88,talk63,"…だけどハイラル城があんな感じになってから
研究費が下りるはずもなく…
個人的な蓄えを切り崩して
なんとか研究を続けているってわけ
あと何億ルピーかあれば
新アイテムの研究とかできるんだけどなー","But with Hyrule Castle in the state it is...
Well, needless to say, there hasn't been
any funding in a while.
No funding means no fun. I've already
exhausted my personal funds, barely
allowing us to continue my research.
If only we had a few hundred million
rupees, I could do more research
on new items..."
89,talk64,プルアだヨ？ チェキチェキ♪,"I'm Purah! Don'tcha already know that?!
Click, snap!"
90,talk65,ハテノ古代研究所だヨ！ チェキチェキ♪,"This is the Hateno Ancient Tech Lab!
Click, snap!"
91,talk66,"…そういうの もういい？
んじゃ まじめにぜんぶ話しちゃう？","You're sick of that? Hm, I suppose you
want me to give you the whole story?"
92,talk67,"アンタの使ってるシーカーストーンは
100年前にゼルダ姫が使ってた現物なの
当時はアイテムがウツシエハイラル図鑑
アルバムの3つしかなかったんだけど…
ガノンに倒されたアンタをシーカーストーンごと
回生の祠に封じた後古文書を調べたら…
それ以外のアイテム…つまりアイスメーカーや
ビタロックが存在するって事がわかったの","The Sheikah Slate you're using is the
one Princess Zelda herself used 100
years ago.
Back then, it only had the Camera,
Hyrule Compendium, and album runes.

After you were defeated by Ganon and
we sealed you and the Sheikah Slate
in the Shrine of Resurrection...
I discovered additional runes while
reading through some ancient texts.
Cryonis and Stasis, for example."
93,talk68,"でも…アイテムの存在こそわかってたけど
シーカーストーンに追加する方法が謎だったし
ていうかホラ…そもそもシーカーストーンは
アンタと一緒に仲よく封印されてたし！
どうしたもんかと考え続ける事 100年…
突然！にょきにょきと…
シーカータワーが！

その直後に古代の祠は光り出すわ
シーカーストーン持ったアンタは訪ねてくるわ
…でもアタシったら さすがは研究者よネ
すぐに ひらめいちゃった！
シーカーストーンは写し絵を撮ったり
アイテムを使うだけの便利グッズじゃなくて
厄災ガノンと戦う勇者のために
古代シーカー族が開発した革命的な道具だった！
それが今になって起動したのは
条件が揃った状態で勇者リンク…
つまりアンタが それをかざしたから♪","Still...though I knew about these runes,
I had no idea how to add them to the
Sheikah Slate.
Well, in any case...the Sheikah Slate
was sealed away with you. That did
NOT help my cause.
I spent the next 100 years trying to work
out what to do... Then guess what I see
popping up like wild mushrooms?
Sheikah Towers!


What's more, the ancient shrines
lit up too! Soon after, BOOM.
You show up with the Sheikah Slate.
Naturally, as a top-tier researcher,
I was quick to put it all together.

The Sheikah Slate isn't some frivolous
little trinket created only for taking
pictures and using runes.
It is a revolutionary device developed by
ancient Sheikah scientists specifically to
help the hero conquer Calamity Ganon!
The reason it's working now with shrines
and towers is because our hero, Linky,
meets all of the prerequisites.
In other words, it works now because
of you! ♪Yaaaay!♪"
94,talk69,"100年前…ゼルダ姫が古代の祠に
シーカーストーンをかざしても無反応だった…
それって今になって思えばだけど
アッタリマエだよネ？
だって あの当時
祠はエネルギー不足で起動してなかったし
シーカータワーは全部地面の下だったし
ゼルダ姫もアタシも根本をわかってなかった！
だけど あの大厄災の影響で図らずも露出した
シーカータワーと…その勇導石…
その場所が よりによって始まりの台地で
目覚めさせたのは他ならぬアンタって！
ここにきて厄災ガノンも
命運尽きましたって感じ？","One hundred years ago...Princess Zelda
touched the Sheikah Slate to an ancient
shrine in an attempt to open it...
But nothing happened. It's easy to see
why now. It's obvious why it didn't work,
isn't it?
After all, the ancient shrines didn't have
the energy needed to activate back then.

And the Sheikah Towers were still hidden
underground... Princess Zelda and I
simply did not understand the basics!
Though we didn't plan for it, the Great
Calamity exposed a Sheikah Tower...
as well as a Guidance Stone.
They were located in the Great Plateau,
of all places...and activated by none
other than you!
When you put it all together like that,
it kind of sounds like Calamity Ganon's
evil days are numbered, right?"
95,talk70,はいほ～い,Alrighty!
96,talk71,他に聞きたい事 あるかナ？,Anything else you wanna ask me?
97,talk72,"100年前の大厄災を体験してるシーカー族って
実は三人しかいないのよネ
アッカレ古代研究所のロベリー
カカリコ村のインパ…そして この地のアタシ
大厄災の直後は その三人で
カカリコ村に身を寄せ合ってたんだけど…
そこを一度に襲われたら
取り返しがつかないことになる
回生の眠りから目覚めた勇者…
つまり アンタに伝承する者がいなくなる！
そんな事態を防ぐために我々は
それぞれ別の地に散った ってわけヨ","There are only three Sheikah remaining
who experienced the Great Calamity
of 100 years ago...
Robbie of the Akkala Ancient Tech Lab,
Impa of Kakariko Village, and me.

Right after the Great Calamity, the three
of us gathered at Kakariko Village...
but we had to separate soon after.
If all three of us were found and wiped
out, who would instruct you, the hero,
once you awoke?
Making sure one of us remained to give
you guidance and deliver our important
message was all that mattered.
That's why we went our separate ways."
98,talk73,"幸いな事に このハテノ村と
アッカレ地方の最北端の 2か所に
アタシやロベリーが研究を続けられるくらいの
強い古代エネルギー反応があった
つまり ハテノ村の青い炎は
勇導石を動かすための動力源なの
この研究所の勇導石は
ハイラル城のものを持って来ただけだけど
ロベリーは勇導石を改造して
古代兵装を製造できるような石像にしてた
石像に何やら名前付けてたけど
何だったっけな…
チュ…チャ…チェ…？

いずれにせよ ロベリーは優秀な研究者ヨ","Luckily, there were strong ancient energy
deposits in two places, allowing Robbie
and I both to continue our research.
Those places are here in Hateno Village
and at the northernmost point of Akkala.

In other words, that blue flame in
Hateno Village is the energy source
needed to operate the Guidance Stone.
The Guidance Stone at my lab is the
same one we first brought over from
Hyrule Castle.
As for Robbie, he went on to adapt his
Guidance Stone into a statue that
creates ancient soldier gear.
He even gave the statue a name...
What was it again?

Chu? Cha? Che?


Long story short: Robbie is a top-tier
researcher. I respect him a great deal."
99,talk74,"あっ…シーカーセンサー＋！
ノドから目が出るほど…見たい…","Oooh! The Sheikah Sensor +!
I reaaally want to see it..."
100,talk75,"古代素材""持って来てくれた？",Did you bring me any ancient materials?
101,talk76,古代素材ってのは…,The ancient materials are...
102,talk77,"…ってわけなので よかったら後でシモンに
シーカーセンサー＋""見せてやってヨ","Yes, quite. So if you don't mind,
how about showing Symin that
spiffy Sheikah Sensor + later?"
103,talk78,他にも何か あったりする？,Anything else you need from me?
104,talk79,"ガーディアンを倒したら落とすもの～
それはパーツ それはパーツ♪
…覚えた？","What the Guardians drop when you
defeat them! Those materials are
for realios! Heh! Understand?"
105,talk80,"そうはいってもガーディアン倒すのは
それこそ命懸けだから…
トッチャ湖西の丘の
壊れたガーディアン集積場…
あそこなら労せずして古代素材""拾えるかも","I may speak of it lightly, but make no
mistake. You'll be risking your life if
and when you try to defeat a Guardian.
Oh, you may also be able to collect some
ancient parts near the broken Guardian
pile on the hill to the west at Telta Lake."
106,talk81,"そういえばアッカレ古代研究所の
ロベリーも集めてると思う
いずれにしても人助けだと思って
ガーディアンやっつけて古代素材集めてヨ","I might remember Robbie from the
Akkala Ancient Tech Lab collecting
them there too.
Anywaaay, just think of it as community
service or whatever. Kill some Guardians
and collect their ancient parts, yahoo!"
107,talk83,"それ回収してアタシんとこ来るか
ロベリーのとこに持ってくといいヨ","Bring those glorious materials either
to me or to Robbie's place."
108,talk84,"シーカーセンサーのパワーアップなら
古代のネジ""3個ヨ","You'll need three ancient screws to
power up your Sheikah Sensor."
109,talk85,リモコンバクダンなら古代のシャフト 3個かナ,"You'll need three ancient shafts to
power up your Remote Bombs."
110,talk86,"ビタロックなら古代のコア""3個ネ","You'll need three ancient cores to
power up Stasis."
111,talk87,"分かったら アタシの顔見つめてないで
早いとこ古代素材集めて持って来てネ！","If we're on the same page, stop staring
at me! Hurry up and bring me some
ancient materials!"
112,talk88,"んじゃ その古代素材と引き換えに…

アタシがシーカーストーンのアイテムを
パワーアップしてあげちゃう！","Now then, in exchange for those
ancient materials...

I'll power up a rune on your
Sheikah Slate!"
113,talk89,"アタシの指定した古代素材持ってきたら
アイテムを パワーアップしてあげるって話","Bring me those ancient materials
I requested and I'll power up
your runes!"
114,talk90,どうする どうする？！,So? Whatcha gonna do?!
115,talk91,"ロベリーってのは アタシの部下ヨ

たぶん今でもアッカレ地方の端っこの方で
ガーディアンの研究をしてるはず…
わけあって 100年ほど会ってないけどネ","Robbie is my subordinate.
There, I said it.

I think he's still up on the edge of Akkala
researching Guardians... Haven't seen
him in 100 years, though. So who knows."
116,talk92,なんか質問ある？,Something on your mind?
117,talk93,"はいほ～い！よくぞ聞いてくれました！

古代素材を持ってきてくれたらお礼に
アイテムをパワーアップしてあげちゃう！","Aha! I'm glad you asked!


If you bring me some ancient materials,
I'll power up your runes!"
118,talk94,他には？,Anything else?
119,talk95,"…ちょい待ち！
必要な素材足りてないんだけど？","Hoooold it! Stop EVERYTHING!
You don't have the necessary materials!"
120,talk96,"こっちも カツカツなんだから
空気読んでよネ","I'm barely scraping by as is...
HINT, HINT."
