#,Title,JPja,USen
44,talk32_4,"やっぱりダメだ！
直接 妹に…ツヤに渡してくれ！","BAH! I CAN'T DO THIS! Please give
them to her...just...give them to
Gleema yourself!"
45,talk33,"花をいじってる関係上
妹と同じく虫には抵抗が無いつもりだ
…ただ1つの虫を除いてな","So long as they don't tamper with my
flowers, I have no problem with insects.

Well...except for one type of insect."
46,talk34,"あっ…！

ボ…ボクの事はいいから
そのトンボを早くツヤに渡してやってくれ！","AHHH!!


Don't w-worry about me. Just hurry up
and get those dragonflies to Gleema!"
47,talk35,…なんとか落ち着いた,I've managed to calm down. Somehow.
48,talk36,"さて…トンボを取って来てくれた
お礼をしなくちゃな
受け取ってくれ","Now then... I must thank you for
catching those dragonflies.

Here, take this."
49,talk37,"ボクは…だいたいの虫は大丈夫なんだが
トンボだけはダメなんだ
あの目で見つめられてると思うと…な","I'm fine with most insects. The only ones
I simply can't stand are dragonflies.

When I think about them looking at me
with those evil eyes... *shudder*"
50,talk38,"なるほど ボクがトンボ嫌いだから
ツヤは気を遣って言わなかったのか…
しかし誕生日プレゼントなのだ…
仕方ない","I see. So Gleema knows that I despise
dragonflies, and that's why she wouldn't
tell me how much she loves them...
Well, this is her birthday wish...
I didn't have a choice."
51,talk39,"それはそうとトンボはどうした…
逃げたのか？
まぁ無理にとは言わない

どこかでポカポカヤンマ""ヒンヤリヤンマ
ビリビリヤンマを手に入れたら
妹に直接渡してやって欲しい","Enough about that. What about those
dragonflies? Did they get away?

Well, I can't force you to help me.


But when you get your hands on a
warm darner, a cold darner,
and an electric darner...
I'd appreciate it if you could give them
directly to my sister."
52,talk40,"ボ…ボクの所へは
持って来なくていいからな！","You don't need to bring them here
to me. Got it?!"
53,talk41,"ハァ…""散々だった…
気持ちを切り替えよう…","*sigh* That was rough.
OK... I need to take a deep breath."
54,talk42,さて本来の仕事に戻ろう,"Now then, time to get back to work."
55,talk43,ボクに聞きたい事があるんだろう？,"You want to ask me something,
don't you?"
56,talk44,気を付けてな,Take care.
57,talk45,他には？,Anything else?
58,talk46,他に聞きたい事は？,Anything else you want to ask me?
59,talk47,"…おや？そのトンボだが
貴様 もう全部持ってるんじゃないか？","Hey...


You already found them all, didn't you?"
60,talk48,そうか残念だ…,Oh. Too bad.
61,talk49,"今は考え事をしてるんだ…
邪魔しないでくれないか？","I'm thinking about something right now...
Can you please not bother me?"
62,talk50,またな,See ya.
63,talk51,ツヤから聞き出せたか？,Gleema...
64,talk52,"な…なんと
よりによってトンボを見たがってるのか？！
しかもポカポカヤンマ""ヒンヤリヤンマ
ビリビリヤンマの3種類も…
グ グゥ…トンボか…
あの目を思い出しただけでも おぞましい…","No... No way! Of all things, she wants to
see a gross dragonfly?!

A warm darner, a cold darner,
AND an electric darner?
Three different types?!
Ugggh... Anything but dragonflies...
Just thinking about their eyes makes
me feel sick."
