#,Title,JPja,USen
42,talk51,"もしオオワシの弓を壊したり無くしたりしたら 
俺が作り直してやっから
ツバメの弓と薪の束が5つ
それとダイヤモンドを俺ンとこに持って来な","If you break or lose the Great Eagle Bow,
I can make a new one for you.

But you will need to bring me a
swallow bow, five bundles of wood,
and a diamond."
43,talk52,"で そのオオワシの弓
持ってねぇようだけど…無くしたのか？
作り直すンならツバメの弓とダイヤモンド
それと薪の束が5つ必要なんだが…","I cannot help but notice that your
Great Eagle Bow is missing.

If you want me to make another one,
I will need a swallow bow, a diamond,
and five bundles of wood."
44,talk53,"ダイヤモンドは なかなか手に入らねぇブツだが
本当にいいんだな？","Diamonds are pretty tough to come by.
Are you sure?"
45,talk54,"よし… それじゃ早速作業に取り掛かる
ちぃとそこで待っててくれや",All right... Just wait over there for a bit.
46,talk55,"そうか…
作り直したくなったら また来いよな","Got it...
Stop by whenever you want me to make
you another one."
47,talk56,"よし…""最高のが出来たぜ
大切に使ってくれ","Here ya go... I made a beauty for you.
Take good care of it."
48,talk57,"オオワシの弓を持ってねぇようだけど
…落としたのか？
作り直してやってもいいが
まずは近くに無ぇか よく探してみな","Where is your Great Eagle Bow? Did you
drop it somewhere?

I can make you another one, but they are
expensive to make. Maybe you should try
to find your old one first."
49,talk58,"アンタ全部持っているようだな
なんだったら作り直してやろうか？","Looks like you got everything ready.
Should I make you a new one?"
50,talk59,"作り直すなら素材を揃えて
俺ンとこまで持って来いよ","If you want me to make one, get the
materials together and come back."
51,talk60,アンタ全く何も持ってねぇな…,"Ah... You did not bring me anything I
need to make it."
52,talk61,アンタツバメの弓を持ってねぇぜ,You did not bring a swallow bow.
53,talk62,アンタダイヤモンドを持ってねぇぜ,You do not have a diamond.
54,talk63,薪の束が足りてねぇぜ,I am going to need more wood than that.
55,talk64,"アンタ… まずツバメの弓を持ってねぇし
薪の束も足りてねぇ","Listen, bud... You did not bring me a 
swallow bow, and you do not have
enough wood."
56,talk65,"アンタ…""ツバメの弓とダイヤモンドを
持ってねぇよな","Hey, bud... You did not bring me a
swallow bow or a diamond."
57,talk66,"アンタ…""ダイヤモンドを持ってねぇ
薪の束も足りてねぇよ","Bud... You do not have a diamond, and
I need more wood than that."
58,talk67,"アンタ…""族長からオオワシの弓""預かったろ？","You...got the Great Eagle Bow from the
elder, right?"
