#,Title,JPja,USen
19,Talk_I-7_008,"ブティック
ヴェント・エスト",- Ventest Clothing Boutique -
20,Talk_I-7_009,"新しい住まいのカタチ
サクラダ工務店の家
独自の新工法で どんな環境にも対応！
モデルハウス絶賛公開中！","A new age of comfort...
Bolson Construction homes ooze quality
from every seam.
Explore our model homes today!"
21,Talk_I-7_010,"ハテノビーチの魔物！誰か退治して！
ハテノ牧場 トコユ","Will someone please deal with the
monsters at Hateno Beach?!
                       -Koyin, Hateno Pasture"
22,Talk_I-7_011,"ハテノビーチの魔物は退治されました！
ご協力ありがとうございました！ トコユ","Thanks for dealing with those monsters
at Hateno Beach!
\t\t\t\t-Koyin"
23,Talk_Kanban_B-2_000,リトの飛行訓練場,Rito Flight Range 
24,Talk_Kanban_B-2_001,この先 ヘブラ山脈登山口,Hebra Mountain Climbing Path
25,Talk_Kanban_B-2_002,飛行訓練場, Flight Range
26,Talk_Kanban_B-2_003,雪山登山口, Hebra Mountain Climbing Path
27,Talk_Kanban_B-3_001,この先飛行訓練場 ・雪山登山口,"Flight Range 
Hebra Mountain Climbing Path "
28,Talk_Kanban_B-3_002,リーバル広場,Revali's Landing 
29,Talk_Kanban_B-3_003,リトの村,Rito Village 
30,Talk_Kanban_B-3_004,飛行訓練場 ・雪山登山口," Flight Range
 Snowy Mountain Climbing Path"
31,Talk_Kanban_C-4_000,"暴漢に注意！！
この辺りで旅人が襲われる事案が増えています
夜間の一人歩きは大変危険です
この先のタバンタ大橋馬宿を ご利用ください","- Beware of bandits! -
Incidents of travelers being attacked
in this area are on the rise.
Traveling alone at night is dangerous.
The Tabantha Bridge Stable up ahead
can guarantee your safety."
32,Talk_Kanban_E-6_000,"双子山・ハテノ村
 ハイリア湖"," Dueling Peaks, Hateno Village

　　　　　　　　　　　　　　Lake Hylia "
33,Talk_Kanban_F-8_000,"フロリア大滝・ウオトリー村
 フィローネ草原"," Floria Falls, Lurelin Village

                    Faron Grasslands 　　  "
34,Talk_Kanban_G-2_001,"デスマウンテン四合目
この先 ゴロンシティ","Death Mountain Marker #4

This way to Goron City"
35,Talk_Kanban_G-2_002,"デスマウンテン五合目
ようこそ ゴロンシティへ","Death Mountain Marker #5

Welcome to Goron City"
36,Talk_Kanban_G-2_004,"デスマウンテン七合目
ゴロン温泉
効能 ：疲労回復","Death Mountain Marker #7
The world-renowned, refreshing
Goron Hot Springs!"
37,Talk_Kanban_G-2_006,"デスマウンテン登頂順路
この先 オルディン橋"," Death Mountain climbing route
       Bridge of Eldin up ahead"
38,Talk_Kanban_G-2_007,"デスマウンテン六合目
北の廃坑
北の廃坑は高温レベル★★
関係者以外立ち入り禁止ゴロ！","Death Mountain Marker #6
Abandoned North Mine

Heat level: ★★
No unauthorized access"
39,Talk_Kanban_G-2_008,"北の廃坑
踏み外すな！長い坂と人の道"," Abandoned North Mine
Do not stray from the path!
Both literally and figuratively."
40,Talk_Kanban_G-2_009,"この先 マルゴ坑道
もう誰も使ってないゴロ！","This way to forgotten Gorko Tunnel 

"
41,Talk_Kanban_G-2_010,マルゴ坑道,Gorko Tunnel
42,Talk_Kanban_G-2_011,この先 トロコ崖,Gortram Cliff Ahead 
43,Talk_Kanban_G-2_012,"オレ達 デスマウンテン北の
ド根性ガケで修行中ゴロ！
修行を見学したければ ド根性ガケまで！
 バケット・ヒール・カベータ より","We are currently training at
Gut Check Rock north of
Death Mountain.
Come watch us train at Gut Check Rock!

\t     - Bayge, Heehl, and Kabetta"
44,Talk_Kanban_G-3_001,"ゾーラの里・アッカレ地方 
 ハイラル丘陵"," Zora's Domain, Akkala　　　　

　　　　　　　　　　　　Hyrule Ridge "
45,Talk_Kanban_G-3_003,"デスマウンテン三合目
南採掘場","Death Mountain Marker #3
Southern Mine"
46,Talk_Kanban_G-3_004,トロコ崖,Gortram Cliff
47,Talk_Kanban_G-4_001,"ハイラル丘陵 
 ゾーラの里・アッカレ地方"," Hyrule Ridge

　　　　　　　Zora's Domain, Akkala "
48,Talk_Kanban_G-6_001,"カカリコ村
 ハテノ村"," Kakariko Village

         Hateno Village "
49,Talk_Kanban_G-8_000,"フロリア大滝・ウオトリー村
 マーサの入り江"," Floria Falls, Lurelin Village

                      Martha's Landing "
50,Talk_Kanban_G-8_001,"ウオトリー村
 レイクサイド馬宿"," Lurelin Village

     Lakeside Stable "
51,Talk_Kanban_H-2_001,"デスマウンテン八合目
オルディン橋
この先：高温レベル★★
ゴロン族以外立ち入り禁止！","Death Mountain Marker #8
Bridge of Eldin

Heat level: ★★
Non-Gorons turn back or burn!"
52,Talk_Kanban_H-2_002,デスマウンテン九合目,Death Mountain Marker #9
53,Talk_Kanban_H-2_003,ハイラル百名山 デスマウンテン山頂,"100 famous mountains of Hyrule: #1

Death Mountain Summit"
54,Talk_Kanban_H-3_001,デスマウンテン一合目登山口,"Death Mountain Marker #1
Climbing Path Trailhead"
55,Talk_Kanban_H-3_002,"デスマウンテン二合目
この先 ゴロンシティ
ここから：高温レベル★
ゴロン族以外は火傷に注意ゴロ！","Death Mountain Marker #2
Goron City ahead

Heat level: ★
Non-Gorons use extreme caution"
56,Talk_Kanban_H-4_001,"デスマウンテン登山口・アッカレ地方 
 ゾーラの里方面"," Maw of Death Mountain, Akkala

　　　　　　　　　　To Zora's Domain "
57,Talk_Kanban_H-4_002,"デスマウンテン登山口 
 アッカレ地方"," Maw of Death Mountain　　　　

　　　　　　　　    　　Akkala "
58,Talk_Kanban_H-4_004,"ハイラル丘陵 
 ゾーラの里・アッカレ地方"," Hyrule Ridge

Zora's Domain, Akkala "
59,Talk_Kanban_H-6_002,ハテノ村 ハテノ馬術訓練場跡," Hateno Village

                Equestrian Riding Course "
60,Talk_Kanban_H-7_000,ハテノ村 ミナミノ湾," Hateno Village

            Loshlo Harbor "
61,Talk_Kanban_I-2_001,"ドクロ池 
 アッカレ古代研究所"," Skull Lake

Akkala Ancient Tech Lab "
62,Talk_Kanban_I-3_000,"力の泉方面 
 アッカレ湖"," Spring of Power

             Lake Akkala "
63,Talk_Kanban_I-3_001,"ミナッカレ馬宿 
 アッカレ湖湖南方面"," South Akkala Stable

         South Lake Akkala "
64,Talk_Kanban_I-7_000,"ハテノ古代研究所 
 ハテノビーチ"," Hateno Ancient Tech Lab

\t\tHateno Beach "
65,Talk_Kanban_I-7_001,"ハテノ牧場 
 ハテノ古代研究所"," Hateno Pasture

                Hateno Ancient Tech Lab "
66,Talk_Kanban_J-2_000,"アッカレ古代研究所 
 アッカレ湖"," Akkala Ancient Tech Lab

                          Lake Akkala "
67,Talk_Kanban_J-2_001,"ヒガッカレ馬宿・アッカレ古代研究所 
 アッカレ湖"," East Akkala Stable
 Akkala Ancient Tech Lab
Fang and Bone (only open at night) "
68,Talk_Kanban_J-3_000,"アッカレ湖 
 ヒガッカレ馬宿・アッカレ古代研究所"," Lake Akkala
  \t  \t  East Akkala Stable 
\t     Akkala Ancient Tech Lab "
69,Talk_Kanban_J-3_001,"ミナッカレ馬宿 
 ヒガッカレ馬宿・アッカレ古代研究所"," South Akkala Stable
                           East Akkala Stable 
                  Akkala Ancient Tech Lab "
70,Talk_Kanban_Mamonoshop,"マモノショップ
夜だけやってます","Fang and Bone
(only open at night)"
71,Talk_kanban2_D-7_001,"この先道なり ゲルドキャニオン馬宿
～砂漠に入る前にぜひお立ち寄りを～店主"," Gerudo Canyon Stable
You'll want to stop before entering the
desert. Trust me.                 -Proprietor"
72,Talk_kanban2_G-6_000,"ナーキンのカボチャ直売所
（A.M.7:00頃～P.M.5:00頃）","Olkin's Pumpkins
(Open 7:00 AM to 5:00 PM)"
73,Talk_kanban2_G-6_001,"メロの梅園
荒らすべからず","Mellie's Plum Garden
No Trespassing"
74,Talk_kanban_F-3_001,"燃えずのしれん 
森の外はこちらデス"," The Test of Wood　　  　　　　　　　 
　　　　　　　　　Forest Exit Shortcut "
75,Talk_kanban_F-6_001,"モヨリ橋 
双子馬宿"," Proxim Bridge　　　　　　　 
                       Dueling Peaks Stable "
76,Talk_stone_Hint_002,ふたご兄橋 ふたご弟橋," Big Twin Bridge

Little Twin Bridge "
