#,Title,JPja,USen
37,Talk31,"その服を強くせよ と申すなら
もっと姉妹の助けが必要じゃ…","If you want me to enhance that clothing
item, I will need the help of my sisters..."
38,Talk32,"無理を言うな
他にも姉妹が目覚めておるなら話は別じゃが…","Don't be unreasonable. Though, if my
sisters were awakened, it might be a
different story..."
39,Talk33,"そなた…他の姉妹も助けてたもれ
さすれば その服を強くできるやもな","You... Please go help my sisters.
Doing so will allow me to enhance that
piece of clothing."
40,Talk34,"強くしようにも元となる材料が足りんようじゃ
覚え帰るがよい","Even if I wanted to, you don't have 
enough materials. Be on your way, and
think about bringing me what I need."
41,Talk35,"何を馬鹿な
強くするための材料が足りんではないか","What absurdity! You don't have enough
materials to enhance that!"
42,Talk36,そなた材料が足りん事を知っての言いぐさか？,"Don't make excuses... You haven't got
enough materials."
43,Talk37,"材料が足りんぞえ
他の服なら どうじゃ？","You don't have enough materials.
How about another piece of clothing?"
44,Talk38,なんじゃ？やめるのか,What? You want to stop?
45,Talk39,そなた…わらわを待たせるのか？,"Are you...are you going to make
ME wait?"
46,Talk40,どうした？さっさと決めてたも,What is it? Hurry up and choose.
47,Talk41,ふむ…選び直すんじゃな？,Hrm... You want to choose again?
48,Talk42,"退""出っ！",Good-bye!
49,Talk43,撤収っ！,So long!
50,Talk44,退場っ！,And gone!
51,Talk45,退室っ！,See ya!
52,Talk46,"…しかし わらわが強くできそうな服を
持っておらんようじゃ
どれ…一応確認してやろう
そなたの手持ちの服を見せてたも","...However, you are lacking any clothing
that I can enhance.

Here, let's take a look. Maybe I can
see what's stopping me from helping."
53,Talk47,"ふむ…他の服も強うしてやろうと思うたが
もう無理なようじゃ","Hrm... I wanted to enhance other pieces
of clothing, but that does not seem
possible."
54,Talk48,"服と素材を手に入れるか姉妹の力を戻したら
強くしてやれるやも知れぬ","If you get clothes and materials or if you
restore my sisters' powers, then I believe
I can help you."
55,Talk49,"新たに服と素材を手に入れたら
またわらわを訪れるがよい","If you get new clothes and materials,
you should return to me."
56,Talk50,"できたぞえ
良い具合じゃの…
強くした服はな同じ種類でそろえると
まれに不思議な力が現れることがあるのじゃ","There we go.
Oh, while you're here...

Some sets, if you enhance all parts of
them twice, can give you a nice extra
set bonus when you wear them.
This isn't true of everything I can
enhance, sadly..."
