#,Title,JPja,USen
30,talk24,"お！ やるじゃねぇか！
だが このくれぇならマグレもあるさな","Whoa! Who'd have thought?! I mean,
it was pure luck, but..."
31,talk25,"てぇしたもんだ！
ここ一番で決めやがったなぁ！！","Nice find! See what comes to those who
bet big?"
32,talk26,"なんてこった…

この大一番で ツキを呼び寄せるたぁ
おめぇさん本物の女神様がついてるようさな！","Where did that... What did you... How
did you score a prize like that?! Can you
introduce me to Lady Luck?"
33,talk27,"さあ ここで降りちゃあ漢がすたるぜ！
おめぇさん まだいけるさね？！","You are gonna keep going, right? Or do
you admit defeat?"
34,talk28,"そうかい
なら仕方ねぇ","I hear you. Hey, if that's what you want..."
35,talk29,"キョロキョロしてどうしたよ？

よそ見してると
ツキの女神様に そっぽ向かれちまうぜ？","What's with that look? Pay attention,
or Lady Luck will lose interest."
36,talk30,"俺に話しかけるなんざ
随分と余裕さなぁ？
先に言っとくが やり直しはナシだぜ","You must be feeling cocky if you're
talking to me instead of picking a chest.Just so you know, I don't give do-overs.
You pay your money, and you take your
chances."
37,talk31,"天を味方にするコツは
心の目で見ることさな
まぶたを閉じて
静かに かすかな光を探すのよ…
なんて嘘だがな はっはっは！","You can only see inside the chest with
your heart, not your eyes.Close your eyes...look deep inside...
and pray to Lady Luck...If you're truly sincere, she'll give you
the sign you— HAAAAhahahaha! I can't
finish with a straight face.
What a load of hooey!"
38,talk32,"おいおい どこに行こうってんだ？！
外にも宝箱を用意 なんてセコいマネしてないぜ
当たりはちゃんと こン中のどれかよぉ
ほら戻ってきな","Hey, pal! Where're you going? There's
no chests outside. I wouldn't pull a fast
one on you like that.
The prize is in one of these three chests,
cross my heart. Now get back here."
39,talk33,"じゃあちょちょいと準備するかね
しっかり両の目""閉じとくんだぜ？","I'll go get set up. No peeking while I'm
fiddling with the chests, got it?"
40,talk34,"銭がよ
ちょいとばかし""欲しくないかい？","How'd you like to be rich...without
having to work for it?"
41,talk35,"引き際を間違えないってのも
良い賭け師の条件さな
俺はいつでもいるから
ツキを試したくなったら また来な","Fair enough. Every good gambler knows
there's a time to walk away.I'm always here in case you ever feel like
trying your luck again."
42,talk36,"おいおいおい""人ん家の宝箱
勝手に開けようとするもんじゃねぇぜ？
用があるなら こっち来な","Whoa there, buddy! Those aren't your
chests to open!But if you really wanna open them, have
I got a deal for you..."
