#,Title,JPja,USen
41,Talk34,"悪いけど その服は
アタシには手に負えないみたいだよ","Sorry, but that particular clothing item
is out of my hands."
42,Talk35,"その服は今のアタシでは無理だよ
もっと姉達の力を借りないとねぇ…","I can't do anything with that clothing
item right now. I would need the help of
my sisters' powers..."
43,Talk36,"無理言わないでおくれ
もっと姉達が解放されれば話は別だけど…","Please don't ask the impossible of me.
If my sisters were released, things might
be different, but..."
44,Talk37,"その服…今は無理だねぇ
姉達が力を取り戻したら強くできるだろうけど","That item... Right now I can't do anything
with it. I could probably enhance it once
my sisters regain their powers."
45,Talk38,"すまないけど その服は
姉達の力を借りないと無理だねぇ…","I'm sorry, but...to enhance that clothing
item, I'd need the aid of my sisters'
powers..."
46,Talk39,おや？材料が足りないみたいだよ？,"Hrm? It seems like you don't have
enough materials..."
47,Talk40,あら？材料が無いと強くできないよ,"Oh... If you don't have the materials,
I can't enhance it."
48,Talk41,"残念だけど材料が足りないみたいだ
他のは どうだい？","It's unfortunate, but you don't have 
enough materials. How about trying
something else?"
49,Talk42,"おっと材料が足りてないよ？
他の服にしなよ","Huh... You don't have enough materials!
Why not try another clothing item?"
50,Talk43,"なんだ…遠慮してるのかい？
他の服でもいいよ？","What now? Are you being modest?
We can try a different clothing item
if you'd like."
51,Talk44,分かったよゆっくり決めておくれ,All right. Take your time.
52,Talk45,間違えたのかい？ しょうがないねぇ…,"You made a mistake? I guess it happens
from time to time..."
53,Talk46,オッケー選び直しておくれ,OK. Go ahead and choose again.
54,Talk47,"…おや？なんだい
今のままだと服を強くできなそうだよ…
一応確認してやろう
手持ちの服を見せておくれ","Hmm? What's this... You don't have any
clothing that I can enhance?
Really?
Let's take a look, just to be sure."
55,Talk48,"服か素材を手に入れるか姉が力を取り戻したら
また ここにおいで","Please come back here once you get
some clothes or materials...or once
you've restored the power of my sisters."
56,Talk49,"新しい服か素材を手に入れたら
また ここにおいで","Please return to me if you get some
strong new clothes or materials."
57,Talk50,"さぁできた！
少しは強くなったね
服を強くするとね特別な力が宿る事があるんだ
同じ種類の服で そろえる必要があるけどね…","All finished!
Just a bit stronger now... Oh...

You've heard about set bonuses, right?
How a set of clothes that have all been
enhanced twice could have a bonus?
But only if you wear the whole set!
Well, and not all sets have a bonus..."
